page_url,image_url,alt_text,usage_context
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6860e-p48-left-4c-480x480-product-showcase.png,OmniSwitch 6860e p48 Product,product
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/os6900-v48c8-t-l-480x480-v2.png,OS6900 v48c8 product,product
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/solutions/sd-wan,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-unified-access-homepage-header-l2-l3-1440x600.jpg,SPB solutions header,hero
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-shortest-path-bridging-focus-topic-810x540.jpg,Shortest Path Bridging New Focus Topic,feature
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-9912-l-t-354x384.png,OmniSwitch OS9912 Modular LAN chassis front left view,product
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/os6900v48c8-t-l-480x480-v2.png,OS6900 v48c8 product,product
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6865-u12x-left-480x480-product-showcase.png,OmniSwitch 6865 u12x product,product
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/smart-communities-edu-blog-banner-1200x299-en-web.jpg,the roof of a building,feature
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blog-header-v2-web.jpg,Blog 1200x299,feature
https://www.al-enterprise.com/en/solutions/shortest-path-bridging,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/wi-fi-solutions-homepage-header-1440x600.jpg,room with table chairs and access point,hero
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/wlan-ap-controllers-focus-topic-image-810x340.jpg,A wlan controller,feature
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/oaw-ap1351-product-image-480x480-t-web.png,OAW AP1351 product,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/oaw-ap1331-product-image-t-l-480x480.png,OAW AP1331 product,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ap1320-2-480x480.png,Wi-Fi 6 IP67 outdoor access point,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ap1311-product-image-f-480x480.png,OmniAccess Stellar WLAN AP1311 product image front,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ap1301h-product-image-b-l-1.png,OAW AP1301h product,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ap1301-f-t-r-480x480.png,OmniAccess Stellar WLAN AP1301 product photo top front,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniaccess-wireless-ap1232-front-480x480.png,OmniAccess AP1232 front,product
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/five-must-dos-for-wifi7-migration-ebook-blog-image-402x226.jpg,a man and a woman looking at a phone,feature
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blogpost-isittherightimetomovetowifi6e-402x226.png,Is it the right time to move to wi-fi 6E,feature
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blogpost-thewifirevolution-402x226.png,the wifi revolution blog visual,feature
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/colleagues-open-space-working-page-header-banner-1200x299.jpg,a group of people sitting at a table,feature
https://www.al-enterprise.com/en/solutions/wifi-solutions,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-iot-header-l2-l3-1440x600-web.jpg,a man using a microscope,hero
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-business-innovation-focus-topic-image-810x340.jpg,Business Innovation Focus Topic Image,feature
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/rainbow-logo-cmyk-black-text-white-bckgd-double-product-showcase-image-480x480.png,Rainbow logo product showcase,product
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omnivista-2500-network-management-system-480x480-product-showcase.png,OmniVista 2500 Network Management System,product
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/asset-tracking-analytics-screenshot1-web.jpg,asset tracking analytics,product
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/hotspot-tracking-contact-tracing-gettyimages-1222015415-1200-299.jpg,a person lying on the ground,feature
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blog-header-v2-web.jpg,Blog 1200x299,feature
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blog-pageheader-transportation-its-2-1200x299-web.jpg,Transportation ITS blog pageheader,feature
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blog-survey-page-headers-1200x299.png,Survey hospitality banner,feature
https://www.al-enterprise.com/en/solutions/business-innovation,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/data-centre-racks-v2.jpg,a room with computers and people,hero
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-naas-focus-topic-1-810x380.jpg,NaaS focus topic,feature
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/solutions/network-as-a-service,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-digital-age-networking-homepage-header-l2-l3-1440x600.jpg,Video surveillance banner,hero
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/network-video-surveillance-focus-topic-web.jpg,Network Web Video Surveillance Focus Topic,feature
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omnivista-cirrus-3screens-480x480.png,Omnivista Cirrus product,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omnivista-2500-virtual-machine-manager-480x480-v2.png,OmniVista 2500 Virtual Machine Manager,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omnivista-2500-network-management-system-480x480-product-showcase.png,OmniVista 2500 Network Management System,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/os6900v48c8tl-480x480-v2.png,OS6900 v48c8 product,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6865-u12x-left-480x480-product-showcase.png,OmniSwitch 6865 u12x product,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6860e-p48-left-4c-480x480-product-showcase.png,OmniSwitch 6860e p48 Product,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6560-p24z8-front-480x480-product-showcase.png,OmniSwitch 6560 p24z8 front,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6465t-12-tf-480x480-product-showcase.png,OmniSwitch 6465T 12 top front,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/os6465-p6-photo-front-lft-4c-480-480-all.png,Front left view of OmniSwitch OS6465-p6,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6360-48-tf-480x480.png,OmniSwitch 6360-48,product
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/video-surveillance-networks-peek-behind-camera-blog-image-402x226.jpg,Video surveillance networks: A peek beyond the camera,feature
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/video-surveillance-webinar-402x226-blog-image.jpg,Video surveillance in an airport,feature
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/blog-header-v2-web.jpg,Blog 1200x299,feature
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/solutions/video-surveillance,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/industrial-networks-header-image-v1.jpg,Energy/utility plant with two workers in hard hats,hero
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6870-48-f-l-400x300.png,OmniSwitch 6870-48 front left,product
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniaccess-stellar-ap1521.png,Alcatel-Lucent OmniAccess Stellar AP1521,product
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniaccess-stellar-ap1511.png,Alcatel-Lucent OmniAccess Stellar AP1511,product
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/oaw-ap1411-fl-480x480-72.png,Alcatel-Lucent OmniAccess Stellar AP1411 WLAN Access Point,product
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/solutions/private-5g-network,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-business-continuity-homepage-header-l2-l3-1440x600.jpg,Business continuity solutions homepage header,hero
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/business-continuity-solutions-ipdsp-table-featured-480x480.png,Rainbow app on screen,feature
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/business-continuity-solutions-rainbow-multi-featured-480x480-web.jpg,Three devices supporting Rainbow app,feature
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/business-continuity-solutions-rap-480x480.jpg,remote access visual,feature
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/solutions-business-continuity-homepage-header-l2-l3-1440x600.jpg,move your business forward,hero
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/return-to-business,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/education-header-image-v2.jpg,Education header image,hero
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/solutions/business-continuity/continuity-of-learning,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/services-header-image-1440x600-v2.jpg,services page header image,hero
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/services-header-image-1440x600-v2.jpg,services page header image,hero
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/services/education-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/support-homepage-header-l2-l3-1440x600.jpg,a person standing in front of a window looking out at a city,hero
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/thumbnail-government-backtobusiness-480x480.jpg,Government back to business thumbnail,feature
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/education-services-480x480.jpg,education services,feature
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/customisation-services-product-showcase-image-480x480.jpg,a man and a woman sitting at a table looking at a laptop,feature
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/banner-customization-services-480x480-all.jpg,Customization Services related services banner,feature
https://www.al-enterprise.com/en/services/industry-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/support-homepage-header-l2-l3-1440x600.jpg,services and support homepage header,hero
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,LinkedIn,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/services/professional-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/support-homepage-header-l2-l3-1440x600.jpg,a person standing in front of a window looking out at a city,hero
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/services/success-management,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/services-header-image-1440x600-v2.jpg,a few people working in an office,hero
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ale-logo.png,ale logo,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-linkedin.png,Linkedin,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-facebook-72dpi.png,Facebook,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/instagram-glyph-gradient-72dpi.png,Instagram,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/icon-social-youtube-72dpi.png,YouTube,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-public.svg,Globe icon,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-touch-app.svg,Touch app icon,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-call.svg,Phone call icon,icon
https://www.al-enterprise.com/en/services/support-services,https://web-assets.al-enterprise.com/-/media/assets/internet/images/m/mdi-forum.svg,Forum chat icon,icon
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/smb-image-headerbanner-1200x299.jpg,a woman sitting in front of a laptop,hero
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/smb-focus-topic-call-out-image-801x534.jpg,Remote collaboration SMB,feature
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/pimphony-basic-1-4c-480x480-product-showcase.png,PIMphony Basic 1 Product,product
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-6360-48-tf-480x480.png,OmniSwitch 6360-48,product
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-2360-p48x-product-image-l-480x480.png,OmniSwitch 2360 P48x product,product
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/omniswitch-2260-10-product-image-r-480x480.png,OmniSwitch 2260 10 product,product
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/ap1311-product-image-f-480x480.png,OmniAccess Stellar WLAN AP1311 product image front,product
https://www.al-enterprise.com/en/solutions/smb,https://web-assets.al-enterprise.com/-/media/assets/internet/images/oxo-connect-evolution-f-480x480-product-showcase.png,OXO Connect Evolution front view,product
